"years" "SSB" "R" "Fbar" "peel" "convergence"
2017 173292.216998037 213705869.360051 1.07757600867348 2 TRUE
2017 176894.121620282 218980186.321631 1.11663455530568 3 TRUE
2017 173967.478266524 221654900.374937 1.03129125187704 4 TRUE
2017 164693.039297738 222736562.36226 1.3400186125938 5 TRUE
2018 216505.209932241 197415706.12359 1.11951935039981 0 TRUE
2018 219238.34253961 200082137.770719 1.1415301089564 1 TRUE
2018 218483.837976455 199122393.419355 1.10091937525368 2 TRUE
2018 221985.454433763 210310639.030028 1.12424684632916 3 TRUE
2018 222580.871280801 209703556.657758 1.07492413131901 4 TRUE
2018 207894.257854304 227430013.76169 1.20415025256905 5 TRUE
2019 224152.77333495 181621992.578914 0.945768109519822 0 TRUE
2019 226589.395280373 185199396.26523 0.950504682778787 1 TRUE
2019 226565.097556743 192414564.309896 0.854582291484136 2 TRUE
2019 234904.5149796 190013794.565357 0.873764582130408 3 TRUE
2019 232135.46678035 201775845.393096 0.848984374149697 4 TRUE
2019 235931.86210304 285381345.907438 0.70469549885806 5 TRUE
2020 292179.438191047 140213242.349345 1.52347231210972 0 TRUE
2020 297620.727008559 141410368.298164 1.53565173907331 1 TRUE
2020 311613.82098635 128263108.995826 1.45151671719355 2 TRUE
2020 313012.444732492 138870657.261243 1.41518702339682 3 TRUE
2020 319469.743822959 116460463.699396 1.00051968248976 4 TRUE
2020 424963.169262532 NA NA 5 TRUE
2021 149215.494799977 157515771.950316 1.608410460139 0 TRUE
2021 151292.600294493 155369111.13386 1.62252282725613 1 TRUE
2021 147255.442888396 156488646.646521 1.51878140840319 2 TRUE
2021 155523.319857098 94341513.750209 2.05218010298051 3 TRUE
2021 160615.924782091 NA NA 4 TRUE
2022 163580.229275076 156611991.724362 0.529566086703742 0 TRUE
2022 162677.828359682 167076717.086582 0.540542457582411 1 TRUE
2022 162811.330971047 205699637.514974 0.682811666185734 2 TRUE
2022 102716.502896631 NA NA 3 TRUE
2023 201770.49025965 114440376.738876 2.64555840298147 0 TRUE
2023 209767.043832158 78084499.9445649 2.67664228806317 1 TRUE
2023 235576.465293004 NA NA 2 TRUE
2024 107047.299180587 254112993.898921 0.508539315768143 0 TRUE
2024 80757.9677278008 NA NA 1 TRUE
2025 261946.154186145 NA NA 0 TRUE
