"years" "SSB" "R" "Fbar" "peel" "convergence"
2010 189747.957558439 112642978.264296 0.978571711250844 0 TRUE
2010 194820.750329748 113915905.308488 0.994365679175905 1 TRUE
2010 276374.432400778 157554200.716872 0.826688488149592 2 TRUE
2010 279159.695999171 159638563.752875 0.830507846993998 3 TRUE
2010 286153.776285753 161229128.523987 0.778427680807975 4 TRUE
2010 287981.139132565 162866069.927551 0.79764471131955 5 TRUE
2011 162099.396273342 83416250.9939598 0.768286794486313 0 TRUE
2011 164382.780121087 84392208.2553831 0.778208674947268 1 TRUE
2011 250336.86665771 97210539.7686937 1.13669223313392 2 TRUE
2011 253052.913794044 98720770.0853205 1.13730634899556 3 TRUE
2011 260730.00398249 99908775.393958 1.09190914174141 4 TRUE
2011 262057.722197925 100730244.997496 1.10365263370973 5 TRUE
2012 131457.033268267 69048274.2737041 1.29606251268287 0 TRUE
2012 133007.033705156 69347496.1440254 1.29726322482963 1 TRUE
2012 152160.76400616 88658169.8509305 1.24524618834511 2 TRUE
2012 154207.437167711 89718727.2470585 1.24578199064785 3 TRUE
2012 159228.608566686 90595595.0401416 1.20697960940423 4 TRUE
2012 160380.997458908 90972566.5635661 1.22069448326354 5 TRUE
2013 95855.5071939165 183229176.427243 1.11206540695483 0 TRUE
2013 96917.5405527313 187360828.342585 1.13100374168396 1 TRUE
2013 123238.524138859 254502417.915514 1.37547723412779 2 TRUE
2013 124809.534515397 256042955.91202 1.38605040300375 3 TRUE
2013 127894.237542872 269020505.672029 1.32680048669443 4 TRUE
2013 128493.699616996 269424819.360483 1.34266806540561 5 TRUE
2014 209741.322123478 183687787.169109 0.472306069002026 0 TRUE
2014 213819.111975219 186216560.914716 0.470864290692938 1 TRUE
2014 281950.116320248 194202443.242032 0.429658163281179 2 TRUE
2014 283594.117786261 192255427.8983 0.426182780365968 3 TRUE
2014 299139.627547411 228362646.186837 0.430979131401709 4 TRUE
2014 299790.065720704 232131071.677051 0.455014234023284 5 TRUE
2015 316597.040704586 125516307.602671 1.10617952688279 0 TRUE
2015 322827.205872323 124886545.229716 1.13863762851477 1 TRUE
2015 386774.504757581 129228921.955078 1.90346046867999 2 TRUE
2015 386394.038164681 128670101.96017 1.88709819885182 3 TRUE
2015 432317.989812349 150109626.121019 1.99873708338128 4 TRUE
2015 433893.859809434 151394937.04855 2.0292879977323 5 TRUE
2016 232858.955610491 166768151.410125 1.8952112276082 0 TRUE
2016 234784.441747045 167682385.741835 1.89785859326082 1 TRUE
2016 188398.740517611 141740230.456921 1.8051505797184 2 TRUE
2016 189138.800289495 141911373.237154 1.79905525677072 3 TRUE
2016 207883.733699294 157161839.475839 1.85037679244286 4 TRUE
2016 206853.208408392 158140431.610732 1.86816478077493 5 TRUE
2017 180851.451520514 214682834.025785 1.23938374365376 0 TRUE
2017 184386.478614219 216555364.594176 1.26289646382465 1 TRUE
2017 158686.532270832 199585313.428224 1.27726627374946 2 TRUE
2017 159489.067901334 200813535.268998 1.27788471214221 3 TRUE
2017 172218.846638336 221660418.558779 1.31182208325777 4 TRUE
2017 171258.737383591 223440591.120415 1.33139276871345 5 TRUE
2018 216541.215709622 203023109.727904 1.02918161999401 0 TRUE
2018 220362.061563931 206014835.190218 1.04519816653348 1 TRUE
2018 194072.795956115 265307065.856569 1.15785283653638 2 TRUE
2018 195556.916452492 258148511.504725 1.14759092379132 3 TRUE
